"","indiv","Block","Col","Row","Population","Family","TempTrt","WaterTrt","LLL_0512","LLL_0515","LLL_0520","LLL_0523","LLL_0526","LLL_0529","LLL_0602","LLL_0605","LLL_0609","LLL_0612","b0_LER","b1_LER","b2_LER","Height_0529","Height_0602","Height_0605","Height_0609","Height_0612","Height_0616","Height_0620","b0_SER","b1_SER","b2_SER","LERstart","LERend","LER_AbsGrowth","LER_RelGrowth","SERstart","SERend","SER_AbsGrowth","ID","Tleaf","Cond","Photo","resPhoto","LeavesDW_g","ShootsDW_g","RootsDW_g","Biomass","NFlwr","NBud","HarvestDate","MinGermDay","MaxGermDay","AvgGermDay","DiedFromStress","PopID"
"418","418","MM7-5","F","3","Cuyamaca Rancho","CUR1","Cool","Dry",NA,1.28,6.88,11.41,22.15,26.5,30.1,50.9,56.8,63.2,-0.347428607778291,0.305471284445835,-0.00531701039511324,0,NA,0.9,4.3,9.9,17.4,26.1,-3.04511382827629,0.181717142920901,-0.000443898012588414,0.706502450908752,55.2868021182708,1.76065482797942,0.140643962197324,-0.0807608153338899,27.9823165103289,1.27559442389376,"MM7-5 F 3",25.40926056,0.588920798,9.808577894,-0.253169580311891,0.1637,0.33,0.1018,0.5955,0,0,56,12,17,14.5,FALSE,"CUR"
"419","419","MM7-5","G","3","Deep Creek","DPC1","Cool","Dry",1.06,2.68,8.71,13.58,18.1,30.4,31.6,65,67.2,76.5,0.209146225076206,0.255306772565883,-0.00403665941786825,0,0.5,NA,5.5,12.5,18,27.8,-3.0982178744067,0.196142905967278,-0.000701591558467751,1.23262522607066,69.7157648753603,2.20913353707386,0.130170330611967,0.0340173615781865,31.5974706483183,1.43470242212455,"MM7-5 G 3",25.6534153,0.639278573,12.641895804,-0.0302388342748388,0.47,0.72,0.1973,1.3873,0,4,56,6,7,6.5,FALSE,"DPC"
"420","420","MM7-5","H","3","Grade Road Palomar","GRP3","Cool","Dry",3.41,6.49,12.76,18.47,27.93,41.2,45.4,46.7,89.8,96.1,1.2650289830278,0.176624500093321,-0.00236262984977973,0.9,NA,3.9,10,15.1,26.5,35.5,-3.11849675199868,0.249195940348535,-0.00193342638541747,3.54319542715241,87.3480926202277,2.70338378042178,0.10338297475015,0.749052142847275,37.8381646961035,1.68586875242074,"MM7-5 H 3",25.392541886,0.8744900064,16.678201288,0.129130194123273,0.45,3.19,0.7513,4.3913,0,4,56,6,7,6.5,FALSE,"GRP"
"421","421","MM7-5","I","3","Hauser Creek","HAU1","Cool","Dry",2.14,4.75,10.35,15.54,16.49,26.4,33.8,43.9,56.5,71,0.888955497244302,0.184136428159681,-0.00253661257868725,0,0.6,NA,3.8,8.8,17,23.4,-2.98347578432052,0.184817834153153,-0.000617879627425678,2.43258747954244,64.0395001023453,1.9873197620259,0.105501438220376,-0.0199383646127688,25.6989659005046,1.16904110295988,"MM7-5 I 3",25.571544646,0.7913692106,13.497018048,-0.0449768459281499,0.36,0.41,0.18,0.95,0,0,56,6,7,6.5,FALSE,"HAU"
"423","423","MM7-5","K","3","Middle Yuba","MYU1","Cool","Dry",3.23,5.39,9.95,12.96,19.38,25.6,28.7,37.2,53.2,63.6,1.17181755122276,0.148493415173549,-0.00174364009022421,0.5,1.1,NA,4.5,9.5,15.9,25.9,-2.92776202636056,0.205686411863115,-0.00120582052512978,3.22785410032831,60.3086350454169,1.8413155143577,0.0944405723765989,0.246606230718425,25.0483653976132,1.12735268940431,"MM7-5 K 3",25.01259575,0.8023855552,12.919564906,-0.0938971539933546,1.12,1.11,0.4205,2.6505,0,4,56,6,7,6.5,FALSE,"MYU"
"424","424","MM7-5","L","3","Mill Creek","MIL1","Cool","Dry",NA,1.33,4.93,9.75,14.22,20.3,27.2,37.5,46.9,52.6,-0.333209173746932,0.272808262839873,-0.00441627916358735,0,NA,0.6,2.8,6.6,14,23.5,-2.93683340776465,0.162007386108391,-0.000149809924585927,0.716620280328063,48.4146618232872,1.53864650138578,0.135903608768665,-0.202284221387632,22.4200795578244,1.02828926269146,"MM7-5 L 3",NA,NA,NA,NA,0.3418,0.5,0.13,0.9718,0,3,56,9,9,9,FALSE,"MIL"
"425","425","MM7-5","M","3","North Fork Middle Tule","NMT5","Cool","Dry",2.87,4.05,8.23,12.6,17.21,25.3,27.7,39.8,52.5,69.6,0.978022602271224,0.156991138996203,-0.00175545640373623,0,0.8,NA,3,5.5,11.5,20,-2.79942941038021,0.172508400823176,-0.000623209206649905,2.65919275792392,63.9277990804192,1.97640665556436,0.10257199048038,-0.0458115182770735,18.6976042841874,0.851973445566569,"MM7-5 M 3",25.654919436,0.6295587532,11.619446712,-0.108818416937356,0.47,0.55,0.3795,1.3995,0,4,56,6,7,6.5,FALSE,"NMT"
"426","426","MM7-5","N","3","Paradise Creek","PRD3","Cool","Dry",NA,1.75,5.49,10,13.89,21.9,26.2,33.8,47.4,58.4,-0.00668932138928557,0.238317559959988,-0.00357419369509133,0,NA,0.5,4.5,3.1,9.5,13.2,-2.63513316786169,0.153971837045265,-0.000448025145779672,0.993333002316489,51.7464016496371,1.63719576281679,0.127517555412157,-0.136784755912479,13.7069802816705,0.629262047162865,"MM7-5 N 3",NA,NA,NA,NA,0.1782,0.1556,0.0849,0.4187,0,0,56,6,7,6.5,FALSE,"PRD"
"427","427","MM7-5","A","4","Rainbow Pool","RBW3","Cool","Dry",2.89,6.15,11.75,17.96,27,42,48.5,71.9,74.5,116.7,1.1186628659433,0.192341005438179,-0.00261245918975634,0.8,0.9,NA,6.1,10.9,21,29.6,-3.02822571632566,0.218495636363724,-0.00134809331539416,3.0607588210067,96.6079226794881,3.01765044704779,0.111354770555733,0.345278606132431,30.269843577698,1.36020749870753,"MM7-5 A 4",26.040643694,0.6039719858,13.540244214,0.059757401726646,0.3784,1.42,0.5931,2.3915,0,0,56,6,7,6.5,FALSE,"RBW"
"428","428","MM7-5","B","4","Redwood Creek","RWD1","Cool","Dry",1.02,2.59,4.68,7.44,10.39,16.9,18.6,38.1,41.5,47.1,0.155928346740224,0.197211998189949,-0.00249923569240799,0,NA,1.7,4,9.2,15.5,21.5,-2.9322096612147,0.187040820041866,-0.000754099511935026,1.16874245588272,47.8339094267845,1.50532796680328,0.119735691725301,0.0299904398998101,23.9131795531605,1.08559950514821,"MM7-5 B 4",NA,NA,NA,NA,0.1974,0.19,0.0451,0.4325,0,0,56,9,9,9,FALSE,"RWD"
"429","429","MM7-5","C","4","Rock Creek","001aN1","Cool","Dry",NA,NA,4.71,7.39,12.87,16.9,20.8,26.7,40.7,48.2,0.162941377661687,0.198127347446071,-0.00258858947803835,0,0.4,NA,2.6,5.6,7.5,7.6,-2.45167451079001,0.157950670505651,-0.000840704034535301,1.17696769106789,45.4791809677285,1.42910365408583,0.117881073626882,-0.00943181691381656,10.3553704838649,0.471127377308124,"MM7-5 C 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,14.5,NA,"RCC"
"430","430","MM7-5","D","4","Wawona","192aC2","Cool","Dry",1.49,3.8,8.17,13.04,17.61,26.9,28.5,45.7,56.2,72.3,0.56516793629186,0.20807714839942,-0.00298441092576578,0,NA,1.3,3.5,8.6,13.9,24.1,-2.94858336260736,0.178737209354561,-0.000529564990270076,1.75974328267006,63.2781847477057,1.98446585371083,0.11556040970068,-0.0611458022275427,23.9456498433443,1.09121798388963,"MM7-5 D 4",25.711204528,0.484538814,12.031788318,0.0244284913570101,0.3172,0.45,0.0798,0.847,0,0,56,6,7,6.5,FALSE,"WNA"
"431","431","MM7-5","E","4","West Fork Mojave River","WFM9","Cool","Dry",1.78,5.16,9.92,16.35,19.68,31.6,30.6,44.8,62.1,76.2,0.807243819674336,0.200861065019019,-0.00296340967458516,0.4,1.1,NA,5.3,9.5,19.1,27.5,-2.99741086007707,0.208818077842499,-0.00116741024315287,2.24172087722108,65.7658126017562,2.04916424917855,0.108995365106879,0.240004368970738,28.1036383608646,1.26652881781336,"MM7-5 E 4",25.75984764,0.5119006792,14.374742132,0.181708828133055,0.342,0.57,0.151,1.063,0,0,56,6,7,6.5,FALSE,"WFM"
"432","432","MM7-5","F","4","Whitewater Canyon","WWC3","Cool","Dry",1.15,3.25,6.5,11.41,16.92,25.8,27.4,40.2,57.7,46.8,0.28911013185179,0.234539325887482,-0.00379447802519396,0,NA,1.9,6.4,12.5,20,29.3,-3.11308534190947,0.204540535431273,-0.000877650713160747,1.33523877274986,50.0656854442354,1.57194989262857,0.116910507106469,0.116794696656339,33.0928881945128,1.49891334081166,"MM7-5 F 4",26.24142723,0.2485718234,8.5281605054,-0.0689615133767187,0.4,0.59,0.1046,1.0946,0,5,56,6,7,6.5,FALSE,"WWC"
"433","433","MM7-5","G","4","Cottonwood Creek","346a","Cool","Dry",1.67,3.95,10.04,16.13,21.97,33.8,40.7,55.4,69.5,94.7,0.64214527651233,0.223837539703361,-0.00334616488483858,0,1,NA,6.5,12.8,20.2,30.4,-3.1290066042698,0.208291361677507,-0.000941221886826209,1.90055372231663,78.6843715402079,2.47689734896423,0.120106428273365,0.150197214975273,34.2603114995204,1.5504597402066,"MM7-5 G 4",26.172330092,0.5340216348,15.15343317,0.218567664759382,1.4,1.95,0.6997,4.0497,0,3,56,9,9,9,FALSE,"CTC"
"434","434","MM7-5","H","4","Cuyamaca Rancho","CUR7","Cool","Dry",2.26,5.05,10.95,16.1,21.66,38.9,33.6,60.9,80.5,96.8,0.927709251816462,0.194524050626134,-0.00260196082528919,0.5,NA,2.2,6,11.2,22.9,30.1,-3.06359266485594,0.216233496926041,-0.00123675065481859,2.52870990020116,86.2690126485388,2.70130008865605,0.113863265042169,0.290404640048429,31.7340548686749,1.42925682857393,"MM7-5 H 4",26.058301542,0.456671437,13.412452452,0.155315773253523,1.11,2.59,0.5863,4.2863,0,0,56,6,7,6.5,FALSE,"CUR"
"435","435","MM7-5","I","4","Deep Creek","DPC5","Cool","Dry",0.81,2.37,6.03,9.51,12.44,15.9,14.5,27.9,37.3,36.5,0.0511916626421563,0.223226963429771,-0.00355083307945255,0,0.6,NA,3.9,5.9,6.9,8,-2.45400218639348,0.167979946579985,-0.0010760177772301,1.05252460359888,35.1237289179977,1.09907110691609,0.113151137966742,0.094927080441322,10.7117509333824,0.482582902406411,"MM7-5 I 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,6,7,6.5,FALSE,"DPC"
"436","436","MM7-5","J","4","Grade Road Palomar","GRP1","Cool","Dry",1.32,3.61,8.53,14.32,19,31.8,30.7,52.9,65.9,67.2,0.446774677489974,0.234869961099404,-0.00371641170805723,0.5,NA,1.8,7.5,11.2,20.1,30.4,-3.0535945463166,0.215807124472836,-0.00124281705261186,1.56326202147734,63.8330971616657,2.00870435936091,0.11966119814963,0.291691295600101,31.2190718631873,1.40579002579942,"MM7-5 J 4",25.714348602,0.609818482,12.32123657,-0.0382042059944521,0.562,1.95,0.3273,2.8393,2,4,56,8,8,8,FALSE,"GRP"
"437","437","MM7-5","K","4","Hauser Creek","HAU11","Cool","Dry",0.48,2.42,8.44,14.89,22,32,28.9,46.9,60.1,69.1,-0.277155200351138,0.317535391722404,-0.00580526463534809,0,1.9,NA,5.3,8.4,16.2,24.5,-2.93736099089784,0.204658111985067,-0.0011657235157236,0.757936855915588,53.9243764256182,1.71504643773234,0.137572188026614,0.227442598676555,25.3439832460142,1.14166093851535,"MM7-5 K 4",25.49730835,0.719506777,12.279653412,-0.10373269702669,0.45,0.72,0.3732,1.5432,0,0,56,12,17,14.5,FALSE,"HAU"
"438","438","MM7-5","L","4","Little Jameson","LIJ3","Cool","Dry",NA,NA,4.46,6.31,11.56,18.4,21,28.3,54.1,61.2,0.121727653095353,0.189458772802305,-0.00200915815152611,0,NA,0.5,2.9,5.5,11,19.3,-2.81763503914048,0.155985731733516,-0.000199762871143001,1.12944645864242,58.2153244250204,1.84147993439929,0.127174870104995,-0.200372327824068,18.3360102105117,0.842562842651627,"MM7-5 L 4",25.334093096,0.6231319276,11.242981996,-0.137899079212366,0.148,0.21,0.101,0.459,0,0,56,12,17,14.5,FALSE,"LIJ"
"439","439","MM7-5","M","4","Middle Yuba","MYU3","Cool","Dry",NA,NA,3.19,5.99,11.59,14.7,16.7,23,38.1,53.9,-0.0886648144660122,0.195234973686879,-0.00220747481325614,0,0.4,NA,2,5.8,9.5,15.5,-2.70350141353433,0.158352891938506,-0.000441478513605599,0.915152267973439,46.6296252580118,1.4746604190335,0.126803254475939,-0.129849889151408,15.4573560388686,0.708509360364548,"MM7-5 M 4",25.48934555,0.3800210918,7.6905919734,-0.331833930789376,0.27,0.21,0.1018,0.5818,0,0,56,12,17,14.5,FALSE,"MYU"
"440","440","MM7-5","N","4","Mill Creek","MIL9","Cool","Dry",2.37,5.54,13.88,19.74,22.69,35.2,32.1,57.2,65.1,78.5,1.0236785372245,0.198830318198599,-0.00307031372113023,0.6,NA,2.1,4.8,6.9,12.9,20.8,-2.77825685043783,0.20019875836029,-0.00131770364797661,2.78341485009343,69.1893476703593,2.14212686516987,0.103650592843562,0.276734552537193,19.5995138713938,0.87830815085712,"MM7-5 N 4",25.73265915,0.5416461632,13.302092778,0.0829353134480053,3.13,4.37,1.252,8.752,8,26,56,6,7,6.5,FALSE,"MIL"
"442","442","MM7-5","B","5","Paradise Creek","PRD5","Cool","Dry",NA,NA,2.99,5.8,11.73,16.6,18.6,32.9,42.9,66.5,-0.277751468750879,0.217142496657877,-0.00251715387099666,0,NA,0.3,4.8,5.4,12,20.6,-2.87127095016746,0.161422400411618,-0.000242297878812215,0.757485056829552,56.5248891801034,1.79894852010561,0.13911072665698,-0.178903166056385,20.2353573550793,0.927920932778895,"MM7-5 B 5",26.325034332,0.474115218,10.28544363,-0.124222910026712,0.2782,0.28,0.0869,0.6451,0,0,56,6,7,6.5,FALSE,"PRD"
"443","443","MM7-5","C","5","Rainbow Pool","RBW3","Cool","Dry",NA,1.88,6.65,13.45,19.23,25.6,23.8,37.5,56.8,68.9,0.145116618000475,0.241853975759954,-0.00373626311905388,0,0.5,NA,2.6,6.6,13.5,23.8,-2.9138043151869,0.170326611510712,-0.000385521014079454,1.15617439315241,57.5147254125593,1.81801777481958,0.126029819069284,-0.121612547280686,22.162997529,1.01293682164912,"MM7-5 C 5",25.499659348,0.702436549,13.067377714,-0.0325358606744626,0.2493,0.28,0.1079,0.6372,0,0,56,9,9,9,FALSE,"RBW"
"445","445","MM7-5","E","5","Rock Creek","012aN1","Cool","Dry",NA,2.2,6.4,11.73,18.17,30.5,28,42.4,49.6,58,0.13165911696945,0.252434830424378,-0.00415849356581069,0.4,1.1,NA,3.4,7.7,14.1,24,-2.86377657705364,0.194539221708914,-0.0010439511743172,1.14071940109675,52.5007021283294,1.65677363636234,0.123521529884246,0.15221744939929,21.997909798136,0.992986015851667,"MM7-5 E 5",25.650638962,0.435094078,10.638465828,-0.058205345097341,0.37,0.35,0.0835,0.8035,0,4,56,9,9,9,FALSE,"RCC"
"447","447","MM7-5","G","5","West Fork Mojave River","WFM1","Cool","Dry",NA,NA,NA,2.1,4.55,5.9,4.8,6.6,12.2,14.4,-0.618443871558215,0.155998053842255,-0.00160750663668167,0,0,NA,1,1.8,2.6,3,-1.94827308886418,0.110903581181559,-0.000536345862483962,0.538782199897934,14.4787480082479,0.449676316398387,0.106165348105123,-0.195807140071331,3.76446150572282,0.180012211172461,"MM7-5 G 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,NA,"WFM"
"448","448","MM7-5","H","5","Whitewater Canyon","WWC7","Cool","Dry",1.65,4.13,9.77,14.32,18.1,30.6,38.2,54.4,64.9,72.7,0.636938903325699,0.217832848777676,-0.00328791984361654,0,NA,1.6,7.2,9.6,19.9,28,-3.08313411386475,0.199759940437958,-0.000812306574515279,1.89068444424268,68.7217845470277,2.15584193879952,0.115907333625563,0.0811532262730235,31.2006057143431,1.41452056763955,"MM7-5 H 5",25.73052025,0.7182772708,16.215584234,0.174938981507479,0.81,1.12,0.1843,2.1143,0,7,56,6,7,6.5,FALSE,"WWC"
"449","449","MM7-5","I","5","Cottonwood Creek","370a","Cool","Dry",3.85,7.5,13.55,20.76,28.98,47.7,49.8,75.1,76.9,106.6,1.35876958206476,0.182018079909976,-0.00255585443573286,0,1.4,NA,6.8,12,21.4,29,-3.10357269635224,0.213233595253426,-0.00110033129373507,3.89140230374691,94.1749239967212,2.9123716675153,0.102786592402257,0.225565878621823,33.4301839740936,1.50930082252145,"MM7-5 I 5",24.770278168,1.6140507084,19.112944172,0.0351215764029158,1.34,1.34,0.401,3.081,0,0,56,6,7,6.5,FALSE,"CTC"
"450","450","MM7-5","J","5","Cuyamaca Rancho","CUR5","Cool","Dry",1.36,3.07,8.73,13.44,16.81,29.5,35.7,53.5,75.6,74.4,0.409729852845288,0.230568928567099,-0.00340790093019923,0,NA,1.4,6.5,10.4,18.5,27.7,-3.07497436066002,0.196401101415254,-0.000745480175972691,1.50641077755398,72.4121312823655,2.28728130660682,0.124923999730923,0.0495910294592805,30.5253898099633,1.385263580932,"MM7-5 J 5",25.093299864,1.055317681,14.725693322,-0.065999798357713,0.81,1.08,0.5993,2.4893,0,5,56,6,7,6.5,FALSE,"CUR"
"451","451","MM7-5","K","5","Deep Creek","DPC3","Cool","Dry",NA,1.3,4.93,9.68,15.27,21.5,22.7,29.3,53.2,55.2,-0.276494264285119,0.261533328214672,-0.00409493767762554,0,1.5,NA,6.6,11.3,14.9,23.2,-2.95247993297149,0.208568821911559,-0.00123440871108149,0.758437969303142,49.1955809891896,1.56248848451247,0.13459026020828,0.26673905108191,26.2258930819136,1.17996154685598,"MM7-5 K 5",25.744898606,0.5430347744,10.539288246,-0.150838076703555,0.2505,0.32,0.0953,0.6658,0,0,56,6,7,6.5,FALSE,"DPC"
"452","452","MM7-5","L","5","Grade Road Palomar","GRP5","Cool","Dry",0.63,2.71,7.79,13.29,22.14,31.5,37,50.2,66,77.4,-0.107479738328237,0.295986671210062,-0.00511793058541338,0.5,NA,2.8,5.8,10,16,23,-2.88628024278731,0.214719063962093,-0.00148849530457455,0.898094719166866,63.4197785054814,2.01682850923595,0.137330823062248,0.39622016265871,24.1224506226656,1.0784650209094,"MM7-5 L 5",25.6372921,0.7696958802,11.613493348,-0.184844212059662,0.6793,0.99,0.3191,1.9884,0,2,56,6,7,6.5,FALSE,"GRP"
"453","453","MM7-5","M","5","Hauser Creek","HAU9","Cool","Dry",1.01,3.05,5.89,9.18,14.26,19.9,21.2,32,46.1,42.5,0.221077261358072,0.218268811209878,-0.00334995195458313,0,0.6,NA,3.8,8.2,13.2,23.2,-2.92521230286598,0.181127628319437,-0.000624491712053796,1.2474198041892,43.2980058861328,1.35647051877237,0.114420300617801,-0.0261721401432127,23.2620477284845,1.05855544857399,"MM7-5 M 5",NA,NA,NA,NA,0.1003,0.5,0.0855,0.6858,0,0,56,6,7,6.5,FALSE,"HAU"
"454","454","MM7-5","N","5","Little Jameson","LIJ1","Cool","Dry",NA,NA,1.97,4.78,6.47,8.8,11,19.5,29.6,37,-0.47887024646571,0.18895094140388,-0.00187187644905798,0,NA,0,1.5,2.5,4.2,7.9,-2.32463569476803,0.117076593412275,-7.25223476159534e-05,0.619482859568685,35.8640596295702,1.13692183129037,0.130922771483083,-0.299031665749016,7.42366458620709,0.351031647816187,"MM7-5 N 5",NA,NA,NA,NA,0.16,0.0907,0.0711,0.3218,0,0,56,9,9,9,FALSE,"LIJ"
"455","455","MM7-5","A","6","Middle Yuba","MYU1","Cool","Dry",5.44,8.06,14.95,18.23,33.97,38.8,30.9,57.6,68.1,74.8,1.62869338340021,0.146181409023496,-0.00194731029235547,0.8,1.1,NA,5.1,7.5,14,23.4,-2.82600896141133,0.207306083937318,-0.00140961793103323,5.09721026599658,72.8900303791634,2.18686516494086,0.0858147899604764,0.337516964511462,21.5311644840943,0.963347614526491,"MM7-5 A 6",25.141869734,0.9421115126,13.677442056,-0.097210042258796,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,NA,"MYU"
"456","456","MM7-5","B","6","Mill Creek","MIL7","Cool","Dry",3.63,5.38,10.9,13.13,21.55,28.3,32.3,47.9,56.4,64.4,1.21341646418396,0.155857714549749,-0.0019540915176091,0,NA,2.5,5.6,8.4,15.2,25.2,-2.96239921786064,0.197990076056122,-0.000966114267085804,3.36496130638113,64.5295763526545,1.97305209826688,0.0952808775038673,0.132270661997687,25.8362597305304,1.16836313947876,"MM7-5 B 6",24.991586306,0.9086088152,14.826226472,-0.00295539089303221,0.32,0.28,0.114,0.714,0,4,55,6,7,6.5,FALSE,"MIL"
"457","457","MM7-5","C","6","North Fork Middle Tule","NMT2","Cool","Dry",2.66,4.83,11.59,17.7,21.81,41.8,45.1,47,65.2,98.4,0.999379445577323,0.195641227395646,-0.00280362820661823,0,0.5,NA,2.5,3.5,7.4,14,-2.58259669514251,0.153537975778702,-0.000522969519535243,2.71659550992864,79.0413227330291,2.46208797493872,0.108728752990481,-0.116257278781512,12.5983399258219,0.577936236572884,"MM7-5 C 6",25.18878136,1.0918645742,15.165245936,-0.0493790667106904,0.25,0.57,0.2,1.02,0,0,55,6,7,6.5,FALSE,"NMT"
"458","458","MM7-5","D","6","Paradise Creek","PRD3","Cool","Dry",0.94,1.89,5.2,9.35,14.66,18.4,24.5,30.8,42.5,64.6,0.0152368589472108,0.226758534303781,-0.00322164835235071,0,NA,0.5,1.4,5.5,10,17,-2.74808868258812,0.144690247750499,-4.33858192164618e-05,1.01535353170477,51.8703510258156,1.64048379013261,0.126887435380909,-0.259843014402143,15.9258349283851,0.735712633763057,"MM7-5 D 6",NA,NA,NA,NA,0.0467,0.0699,0.02,0.1366,0,0,55,6,7,6.5,FALSE,"PRD"
"459","459","MM7-5","E","6","Rainbow Pool","RBW3","Cool","Dry",3.42,4.92,9.04,15.46,20.83,37.8,36.5,51.3,70.3,81.6,1.11343180736086,0.169501577834095,-0.00208385809931813,0,1.1,NA,4.7,8.6,15.8,26.5,-2.9861678833181,0.194568785585012,-0.000845966659571479,3.04478961664414,78.6803220577428,2.43985588519673,0.104901976755232,0.0800605528422496,26.5306372204604,1.20229893943719,"MM7-5 E 6",NA,NA,NA,NA,1.18,1.39,0.43,3,0,3,55,6,7,6.5,FALSE,"RBW"
"460","460","MM7-5","F","6","Redwood Creek","RWD7","Cool","Dry",NA,1.31,4.09,8.32,14.19,19.1,25.8,41.5,58.6,63.4,-0.365992775049752,0.260471918570752,-0.00376480481801296,0,NA,0.6,2.5,4.5,10.1,18.5,-2.76565124933257,0.151635732496494,-0.00018045142734191,0.693507811751092,59.7792894398523,1.9059929557452,0.14376296921235,-0.213367623199861,16.701965826268,0.768878793157628,"MM7-5 F 6",26.368401718,0.8067975742,12.282870534,-0.146494676433996,0.33,0.38,0.13,0.84,0,0,55,6,7,6.5,FALSE,"RWD"
"461","461","MM7-5","G","6","Rock Creek","006aN1","Cool","Dry",NA,NA,4.41,6.42,14.66,23.1,24.2,37,38.4,47.7,-0.275416177114891,0.259299196885879,-0.00412518267807887,0,0.4,NA,3.4,6.4,10,17.4,-2.77057278025004,0.168689815375912,-0.00057902188783505,0.759256072461282,44.6367884746806,1.41540427103933,0.131418533865434,-0.0677770204277905,17.6834429518239,0.806873635102348,"MM7-5 G 6",NA,NA,NA,NA,0.0857,0.0692,0.0279,0.1828,0,0,56,6,7,6.5,FALSE,"RCC"
"463","463","MM7-5","I","6","West Fork Mojave River","WFM3","Cool","Dry",1.55,3.22,7.71,12.84,17.84,33.3,32.2,48,51.8,64,0.468287411707117,0.227619308771814,-0.00359405750147978,0,1.6,NA,5.6,10.3,18,25.7,-3.00383772391248,0.207249501226321,-0.0011195828996498,1.59725640691291,58.5919154060562,1.83853738706914,0.116203526225941,0.216337554199757,28.2537342895177,1.27442712433263,"MM7-5 I 6",25.289701844,0.7667073042,13.66220195,-0.0209170819797766,0.26,0.38,0.1428,0.7828,0,0,56,6,7,6.5,FALSE,"WFM"
"464","464","MM7-5","J","6","Whitewater Canyon","WWC5","Cool","Dry",2.68,6.24,11.05,14.01,22.74,29.6,31.1,43.5,52,72.9,1.11862550148715,0.169522713387599,-0.00232168874598487,0,NA,1.9,5.5,9.8,16,28.2,-3.03252302087715,0.195829712140565,-0.000800773813539295,3.0606444595545,62.9717826499272,1.93261736097976,0.0975503622620679,0.0673281327570543,28.5729112609292,1.29570832400782,"MM7-5 J 6",NA,NA,NA,NA,0.3423,1.13,0.2018,1.6741,2,0,56,6,7,6.5,FALSE,"WWC"
"465","465","MM7-5","K","6","Cottonwood Creek","355a","Cool","Dry",4.43,8.56,16.72,26.04,34.3,55.2,56.2,76.9,77.4,76.3,1.46376541319923,0.200922302997808,-0.00347582821004608,1.9,4.2,NA,12,16,22.5,30.4,-2.94192136830038,0.276156275432794,-0.00286279748718332,4.3222038092103,77.6402436328535,2.3650980588272,0.0931716284863797,1.52284400925188,31.2609782308019,1.35173337370682,"MM7-5 K 6",NA,NA,NA,NA,1.35,1.75,0.5556,3.6556,0,5,56,8,8,8,FALSE,"CTC"
"466","466","MM7-5","L","6","Cuyamaca Rancho","CUR3","Cool","Dry",2.35,4.37,9.31,15.44,19.63,35.4,41.9,60.5,83.6,81.9,0.842281836087283,0.20010023608072,-0.00272710557574658,0,NA,2.7,5.4,10,16,24.2,-2.9705627021097,0.201898603445982,-0.00104603887984557,2.32165858153142,83.4828061512411,2.61810153450677,0.115559963232576,0.172816733684164,26.4525125608599,1.19453162850799,"MM7-5 L 6",NA,NA,NA,NA,0.57,2.06,0.4913,3.1213,0,4,56,6,7,6.5,FALSE,"CUR"
"467","467","MM7-5","M","6","Deep Creek","DPC1","Cool","Dry",2.02,5.79,13.55,23.03,30.16,45.8,47.1,71.8,96,100.2,0.899454220470917,0.234021876781534,-0.0038070202703581,0,1.7,NA,6.7,9.1,15.7,22.6,-2.9273085644796,0.207844806632385,-0.00125801162767102,2.45826107639008,89.6206642234531,2.81169042409881,0.116004248400433,0.274415685743491,25.1854315523708,1.13231890302851,"MM7-5 M 6",NA,NA,NA,NA,0.99,1,0.4891,2.4791,0,4,56,9,9,9,FALSE,"DPC"
"468","468","MM7-5","A","7","Hauser Creek","HAU7","Cool","Dry",1.75,2.99,6.33,9.22,10.57,18.2,20.7,26.9,38.3,41.5,0.56606716117076,0.168383400455574,-0.00212786314504069,0,NA,0.5,1,1.7,3,7.5,-2.20078568461455,0.115446127926465,-0.000234710291259928,1.76132639929256,42.1433158966915,1.30264482249674,0.102419642959313,-0.263637521875653,5.99096744984956,0.28430022598751,"MM7-5 A 7",NA,NA,NA,NA,0.1104,0.14,0.05,0.3004,0,0,55,11,11,11,FALSE,"HAU"
